sampled_utc|timestamp|wan_name|metric_name|value
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:58|1777707538|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:59|1777707539|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:00|1777707540|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:01|1777707541|spectrum|wanctl_arbitration_refractory_active|0.0
